"Format","MoTeC CSV File",,,"Workbook","Aero Platform"
"Venue","fuji gp",,,"Worksheet","Aero Map"
"Vehicle","acuransxevo22gt3",,,"Vehicle Desc","acuransxevo22gt3"
"Driver","Chris Thompson21",,,"Engine ID",""
"Device","ADL"
"Comment","Simflow\ SimFlow_Fuji_ULTIMATE_PERFECTION.sto",,,"Session","Race"
"Log Date","7/4/2025",,,"Origin Time","0.000","s"
"Log Time","12:12:47 AM",,,"Start Time","0.000","s"
"Sample Rate","50.000","Hz",,"End Time","2263.900","s"
"Duration","2263.900","s",,"Start Distance","0","ft"
"Range","Lap 9 (selection)",,,"End Distance","289191","ft"
"Beacon Markers","197.713 316.399 423.724 526.278 628.438 730.721 838.954 940.989 1043.496 1144.610 1247.110 1359.308 1518.971 1622.668 1725.041 1827.451 1929.042 2044.844 2147.252 2248.998 "


"Time","Rake Angle","Aero Map Proxy"
"s","deg",""


"417.320","0.16","-40.14"
"417.340","0.13","-31.06"
"417.360","0.13","-32.21"
"417.380","0.16","-39.18"
"417.400","0.18","-44.35"
"417.420","0.21","-51.25"
"417.440","0.19","-46.69"
"417.460","0.17","-41.32"
"417.480","0.15","-37.70"
"417.500","0.15","-36.82"
"417.520","0.15","-37.65"
"417.540","0.16","-38.71"
"417.560","0.16","-38.90"
"417.580","0.16","-40.48"
"417.600","0.17","-42.08"
"417.620","0.18","-44.55"
"417.640","0.16","-40.66"
"417.660","0.13","-32.05"
"417.680","0.11","-27.07"
"417.700","0.15","-38.35"
"417.720","0.20","-49.06"
"417.740","0.18","-44.45"
"417.760","0.16","-38.95"
"417.780","0.16","-39.19"
"417.800","0.16","-41.00"
"417.820","0.15","-38.50"
"417.840","0.15","-37.78"
"417.860","0.16","-39.44"
"417.880","0.17","-42.65"
"417.900","0.17","-42.82"
"417.920","0.15","-37.41"
"417.940","0.14","-34.50"
"417.960","0.16","-39.59"
"417.980","0.18","-44.98"
"418.000","0.17","-42.21"
"418.020","0.10","-24.57"
"418.040","0.12","-31.15"
"418.060","0.22","-55.67"
"418.080","0.20","-51.07"
"418.100","0.14","-35.99"
"418.120","0.14","-34.57"
"418.140","0.14","-35.38"
"418.160","0.14","-35.18"
"418.180","0.16","-40.55"
"418.200","0.17","-43.91"
"418.220","0.15","-38.06"
"418.240","0.16","-42.00"
"418.260","0.20","-51.87"
"418.280","0.23","-58.86"
"418.300","0.22","-55.34"
"418.320","0.15","-39.40"
"418.340","0.09","-23.18"
"418.360","0.08","-19.89"
"418.380","0.12","-31.72"
"418.400","0.18","-45.45"
"418.420","0.20","-51.32"
"418.440","0.21","-52.76"
"418.460","0.19","-48.37"
"418.480","0.17","-43.52"
"418.500","0.14","-35.41"
"418.520","0.10","-26.18"
"418.540","0.13","-33.16"
"418.560","0.20","-50.36"
"418.580","0.22","-55.57"
"418.600","0.19","-48.23"
"418.620","0.15","-38.28"
"418.640","0.13","-34.64"
"418.660","0.17","-42.91"
"418.680","0.18","-46.53"
"418.700","0.15","-39.06"
"418.720","0.15","-38.19"
"418.740","0.17","-44.91"
"418.760","0.18","-45.66"
"418.780","0.15","-39.66"
"418.800","0.13","-34.83"
"418.820","0.16","-40.70"
"418.840","0.18","-48.06"
"418.860","0.19","-50.15"
"418.880","0.20","-52.36"
"418.900","0.19","-48.59"
"418.920","0.14","-36.86"
"418.940","0.12","-31.24"
"418.960","0.14","-36.83"
"418.980","0.17","-43.26"
"419.000","0.19","-48.37"
"419.020","0.20","-51.77"
"419.040","0.19","-50.44"
"419.060","0.18","-46.34"
"419.080","0.16","-42.38"
"419.100","0.17","-44.88"
"419.120","0.19","-50.63"
"419.140","0.16","-40.93"
"419.160","0.11","-29.84"
"419.180","0.13","-34.87"
"419.200","0.20","-52.22"
"419.220","0.19","-48.67"
"419.240","0.13","-35.37"
"419.260","0.18","-48.65"
"419.280","0.28","-73.41"
"419.300","0.22","-57.60"
"419.320","0.07","-19.00"
"419.340","0.05","-11.97"
"419.360","0.14","-37.50"
"419.380","0.24","-62.81"
"419.400","0.26","-68.34"
"419.420","0.25","-66.46"
"419.440","0.20","-52.48"
"419.460","0.11","-28.65"
"419.480","0.06","-17.16"
"419.500","0.08","-21.26"
"419.520","0.15","-38.81"
"419.540","0.22","-58.38"
"419.560","0.24","-64.07"
"419.580","0.22","-58.11"
"419.600","0.16","-43.65"
"419.620","0.16","-41.67"
"419.640","0.14","-37.85"
"419.660","0.18","-46.58"
"419.680","0.24","-64.89"
"419.700","0.27","-70.47"
"419.720","0.24","-64.43"
"419.740","0.22","-59.12"
"419.760","0.21","-54.58"
"419.780","0.21","-54.73"
"419.800","0.18","-49.08"
"419.820","0.17","-45.06"
"419.840","0.17","-44.79"
"419.860","0.18","-47.70"
"419.880","0.20","-51.99"
"419.900","0.21","-55.75"
"419.920","0.21","-55.99"
"419.940","0.20","-52.38"
"419.960","0.18","-48.08"
"419.980","0.17","-44.23"
"420.000","0.15","-41.39"
"420.020","0.17","-46.43"
"420.040","0.19","-50.21"
"420.060","0.19","-49.92"
"420.080","0.21","-55.29"
"420.100","0.19","-51.41"
"420.120","0.16","-42.58"
"420.140","0.14","-36.49"
"420.160","0.14","-37.61"
"420.180","0.15","-39.93"
"420.200","0.17","-45.20"
"420.220","0.20","-53.90"
"420.240","0.23","-61.79"
"420.260","0.21","-55.72"
"420.280","0.16","-43.44"
"420.300","0.14","-37.39"
"420.320","0.16","-43.18"
"420.340","0.21","-55.48"
"420.360","0.20","-54.12"
"420.380","0.15","-40.47"
"420.400","0.13","-35.63"
"420.420","0.15","-41.51"
"420.440","0.18","-47.41"
"420.460","0.18","-49.41"
"420.480","0.21","-55.71"
"420.500","0.21","-58.13"
"420.520","0.19","-51.79"
"420.540","0.19","-50.83"
"420.560","0.14","-38.23"
"420.580","0.13","-35.15"
"420.600","0.19","-51.65"
"420.620","0.21","-56.12"
"420.640","0.20","-53.65"
"420.660","0.20","-53.22"
"420.680","0.19","-50.91"
"420.700","0.16","-43.29"
"420.720","0.15","-39.61"
"420.740","0.16","-44.53"
"420.760","0.18","-48.69"
"420.780","0.18","-49.55"
"420.800","0.19","-51.19"
"420.820","0.18","-49.55"
"420.840","0.18","-49.14"
"420.860","0.17","-47.16"
"420.880","0.16","-43.60"
"420.900","0.17","-47.73"
"420.920","0.20","-53.74"
"420.940","0.19","-51.40"
"420.960","0.19","-52.51"
"420.980","0.18","-48.08"
"421.000","0.14","-38.84"
"421.020","0.15","-40.15"
"421.040","0.17","-45.72"
"421.060","0.18","-48.36"
"421.080","0.19","-52.30"
"421.100","0.19","-51.89"
"421.120","0.17","-48.00"
"421.140","0.18","-49.62"
"421.160","0.18","-49.54"
"421.180","0.18","-48.55"
"421.200","0.19","-51.52"
"421.220","0.19","-51.60"
"421.240","0.16","-44.83"
"421.260","0.15","-40.97"
"421.280","0.16","-45.39"
"421.300","0.18","-48.47"
"421.320","0.19","-52.10"
"421.340","0.19","-52.25"
"421.360","0.19","-51.92"
"421.380","0.17","-48.16"
"421.400","0.16","-43.17"
"421.420","0.16","-45.41"
"421.440","0.18","-49.73"
"421.460","0.17","-46.34"
"421.480","0.16","-44.87"
"421.500","0.19","-52.51"
"421.520","0.20","-56.50"
"421.540","0.20","-55.62"
"421.560","0.18","-49.64"
"421.580","0.17","-46.58"
"421.600","0.19","-52.85"
"421.620","0.18","-49.68"
"421.640","0.18","-49.76"
"421.660","0.18","-50.96"
"421.680","0.16","-43.16"
"421.700","0.14","-37.85"
"421.720","0.15","-41.77"
"421.740","0.17","-46.61"
"421.760","0.17","-47.34"
"421.780","0.19","-52.46"
"421.800","0.21","-58.00"
"421.820","0.22","-60.09"
"421.840","0.20","-56.70"
"421.860","0.18","-48.83"
"421.880","0.15","-42.04"
"421.900","0.15","-41.45"
"421.920","0.17","-47.02"
"421.940","0.18","-50.88"
"421.960","0.19","-51.85"
"421.980","0.19","-52.97"
"422.000","0.19","-51.95"
"422.020","0.17","-48.39"
"422.040","0.17","-48.07"
"422.060","0.18","-49.79"
"422.080","0.18","-50.84"
"422.100","0.18","-50.11"
"422.120","0.16","-45.96"
"422.140","0.17","-47.09"
"422.160","0.18","-50.89"
"422.180","0.18","-51.77"
"422.200","0.19","-53.03"
"422.220","0.18","-51.90"
"422.240","0.17","-47.93"
"422.260","0.17","-47.20"
"422.280","0.17","-49.11"
"422.300","0.17","-48.02"
"422.320","0.18","-49.43"
"422.340","0.18","-49.81"
"422.360","0.17","-49.13"
"422.380","0.17","-46.62"
"422.400","0.16","-45.68"
"422.420","0.18","-49.62"
"422.440","0.19","-52.65"
"422.460","0.18","-52.20"
"422.480","0.20","-55.45"
"422.500","0.19","-53.63"
"422.520","0.17","-48.32"
"422.540","0.18","-49.64"
"422.560","0.17","-49.13"
"422.580","0.16","-46.04"
"422.600","0.15","-42.83"
"422.620","0.14","-40.56"
"422.640","0.16","-43.96"
"422.660","0.18","-50.20"
"422.680","0.18","-50.75"
"422.700","0.19","-52.72"
"422.720","0.19","-54.58"
"422.740","0.19","-53.28"
"422.760","0.18","-50.78"
"422.780","0.16","-45.74"
"422.800","0.16","-44.31"
"422.820","0.15","-41.28"
"422.840","0.14","-40.37"
"422.860","0.17","-46.96"
"422.880","0.19","-54.95"
"422.900","0.20","-55.49"
"422.920","0.19","-54.36"
"422.940","0.18","-52.29"
"422.960","0.18","-51.86"
"422.980","0.20","-55.90"
"423.000","0.19","-53.15"
"423.020","0.17","-47.53"
"423.040","0.16","-44.43"
"423.060","0.14","-41.00"
"423.080","0.16","-44.36"
"423.100","0.16","-45.72"
"423.120","0.15","-43.74"
"423.140","0.18","-50.45"
"423.160","0.20","-56.96"
"423.180","0.21","-61.09"
"423.200","0.21","-60.61"
"423.220","0.17","-50.04"
"423.240","0.15","-43.85"
"423.260","0.17","-48.60"
"423.280","0.19","-54.15"
"423.300","0.18","-52.90"
"423.320","0.18","-51.30"
"423.340","0.17","-48.32"
"423.360","0.16","-46.34"
"423.380","0.16","-47.06"
"423.400","0.19","-53.70"
"423.420","0.21","-59.57"
"423.440","0.19","-55.97"
"423.460","0.18","-51.73"
"423.480","0.17","-49.06"
"423.500","0.16","-47.29"
"423.520","0.18","-51.01"
"423.540","0.17","-48.90"
"423.560","0.14","-41.45"
"423.580","0.14","-41.42"
"423.600","0.12","-35.27"
"423.620","0.15","-42.30"
"423.640","0.22","-62.61"
"423.660","0.26","-75.99"
"423.680","0.23","-67.37"
"423.700","0.21","-59.80"
"423.720","0.18","-51.44"
"423.740","0.15","-42.88"
"423.760","0.14","-41.35"
"423.780","0.15","-44.01"
"423.800","0.19","-54.56"
"423.820","0.21","-59.55"
"423.840","0.20","-57.85"
"423.860","0.20","-56.68"
"423.880","0.22","-64.02"
"423.900","0.26","-74.03"
"423.920","0.23","-65.64"
"423.940","0.17","-50.23"
"423.960","0.15","-43.30"
"423.980","0.17","-50.41"
"424.000","0.19","-54.13"
"424.020","0.17","-50.18"
"424.040","0.20","-56.94"
"424.060","0.20","-57.84"
"424.080","0.19","-56.36"
"424.100","0.20","-58.47"
"424.120","0.22","-62.54"
"424.140","0.20","-58.85"
"424.160","0.20","-56.68"
"424.180","0.17","-50.58"
"424.200","0.17","-48.44"
"424.220","0.19","-54.41"
"424.240","0.18","-52.10"
"424.260","0.18","-52.87"
"424.280","0.18","-53.17"
"424.300","0.19","-55.56"
"424.320","0.22","-64.68"
"424.340","0.23","-66.96"
"424.360","0.21","-61.07"
"424.380","0.19","-55.01"
"424.400","0.20","-57.07"
"424.420","0.20","-57.31"
"424.440","0.19","-54.79"
"424.460","0.19","-56.79"
"424.480","0.22","-64.62"
"424.500","0.23","-65.87"
"424.520","0.19","-56.78"
"424.540","0.19","-55.79"
"424.560","0.19","-54.91"
"424.580","0.22","-62.94"
"424.600","0.23","-68.29"
"424.620","0.22","-62.93"
"424.640","0.19","-56.97"
"424.660","0.22","-64.12"
"424.680","0.23","-67.71"
"424.700","0.23","-68.45"
"424.720","0.23","-66.83"
"424.740","0.18","-53.77"
"424.760","0.16","-47.81"
"424.780","0.22","-63.30"
"424.800","0.24","-71.77"
"424.820","0.15","-43.94"
"424.840","0.10","-29.87"
"424.860","0.17","-50.84"
"424.880","0.25","-74.18"
"424.900","0.29","-85.08"
"424.920","0.26","-77.20"
"424.940","0.20","-57.38"
"424.960","0.20","-57.85"
"424.980","0.21","-62.21"
"425.000","0.19","-57.10"
"425.020","0.19","-56.45"
"425.040","0.18","-51.56"
"425.060","0.17","-48.86"
"425.080","0.16","-47.65"
"425.100","0.18","-51.86"
"425.120","0.27","-80.50"
"425.140","0.29","-84.58"
"425.160","0.16","-48.10"
"425.180","0.14","-40.41"
"425.200","0.22","-64.48"
"425.220","0.21","-62.95"
"425.240","0.22","-63.94"
"425.260","0.20","-59.41"
"425.280","0.19","-57.27"
"425.300","0.19","-54.94"
"425.320","0.19","-56.86"
"425.340","0.24","-69.90"
"425.360","0.23","-68.41"
"425.380","0.21","-62.29"
"425.400","0.19","-55.68"
"425.420","0.17","-49.02"
"425.440","0.17","-49.62"
"425.460","0.19","-57.34"
"425.480","0.21","-63.47"
"425.500","0.24","-70.47"
"425.520","0.24","-71.35"
"425.540","0.19","-55.07"
"425.560","0.16","-46.90"
"425.580","0.20","-58.16"
"425.600","0.23","-69.05"
"425.620","0.21","-62.57"
"425.640","0.23","-67.45"
"425.660","0.24","-71.40"
"425.680","0.17","-51.83"
"425.700","0.15","-44.78"
"425.720","0.22","-65.66"
"425.740","0.24","-69.79"
"425.760","0.21","-63.67"
"425.780","0.20","-58.91"
"425.800","0.18","-53.93"
"425.820","0.19","-56.88"
"425.840","0.20","-58.11"
"425.860","0.20","-60.59"
"425.880","0.22","-64.26"
"425.900","0.22","-66.88"
"425.920","0.23","-69.07"
"425.940","0.24","-71.98"
"425.960","0.21","-62.00"
"425.980","0.15","-45.17"
"426.000","0.16","-47.57"
"426.020","0.19","-58.01"
"426.040","0.21","-61.48"
"426.060","0.24","-70.22"
"426.080","0.21","-64.07"
"426.100","0.19","-56.45"
"426.120","0.22","-66.87"
"426.140","0.22","-65.99"
"426.160","0.20","-60.32"
"426.180","0.19","-57.67"
"426.200","0.20","-61.06"
"426.220","0.25","-73.69"
"426.240","0.27","-81.60"
"426.260","0.29","-86.62"
"426.280","0.29","-85.78"
"426.300","0.26","-78.52"
"426.320","0.24","-72.30"
"426.340","0.24","-71.75"
"426.360","0.24","-71.41"
"426.380","0.24","-73.03"
"426.400","0.24","-70.10"
"426.420","0.20","-59.16"
"426.440","0.18","-53.83"
"426.460","0.19","-57.72"
"426.480","0.22","-66.04"
"426.500","0.18","-53.38"
"426.520","0.19","-57.02"
"426.540","0.23","-69.85"
"426.560","0.24","-71.47"
"426.580","0.25","-73.24"
"426.600","0.22","-67.21"
"426.620","0.23","-69.07"
"426.640","0.22","-66.14"
"426.660","0.19","-57.22"
"426.680","0.20","-58.42"
"426.700","0.20","-61.22"
"426.720","0.20","-60.33"
"426.740","0.22","-65.16"
"426.760","0.24","-71.72"
"426.780","0.24","-71.68"
"426.800","0.24","-71.04"
"426.820","0.22","-64.88"
"426.840","0.21","-61.60"
"426.860","0.20","-60.69"
"426.880","0.22","-64.67"
"426.900","0.24","-71.48"
"426.920","0.24","-71.94"
"426.940","0.22","-67.32"
"426.960","0.21","-63.88"
"426.980","0.20","-60.14"
"427.000","0.21","-63.83"
"427.020","0.23","-68.25"
"427.040","0.22","-65.48"
"427.060","0.21","-62.90"
"427.080","0.21","-62.30"
"427.100","0.21","-62.21"
"427.120","0.21","-63.95"
"427.140","0.24","-70.67"
"427.160","0.24","-72.50"
"427.180","0.22","-65.47"
"427.200","0.22","-65.76"
"427.220","0.22","-65.86"
"427.240","0.21","-64.65"
"427.260","0.21","-63.62"
"427.280","0.21","-63.77"
"427.300","0.22","-65.81"
"427.320","0.23","-69.42"
"427.340","0.23","-70.26"
"427.360","0.23","-69.16"
"427.380","0.21","-64.17"
"427.400","0.21","-64.23"
"427.420","0.21","-64.74"
"427.440","0.20","-59.68"
"427.460","0.20","-61.10"
"427.480","0.22","-65.80"
"427.500","0.20","-60.94"
"427.520","0.21","-62.77"
"427.540","0.24","-71.46"
"427.560","0.25","-75.05"
"427.580","0.24","-72.20"
"427.600","0.21","-64.87"
"427.620","0.20","-60.84"
"427.640","0.20","-59.94"
"427.660","0.21","-62.12"
"427.680","0.19","-56.11"
"427.700","0.17","-52.45"
"427.720","0.25","-75.56"
"427.740","0.26","-79.72"
"427.760","0.23","-69.86"
"427.780","0.24","-71.13"
"427.800","0.19","-56.23"
"427.820","0.17","-50.92"
"427.840","0.20","-60.60"
"427.860","0.20","-59.95"
"427.880","0.23","-70.34"
"427.900","0.24","-73.01"
"427.920","0.22","-66.42"
"427.940","0.19","-58.80"
"427.960","0.20","-62.10"
"427.980","0.24","-72.84"
"428.000","0.25","-75.55"
"428.020","0.24","-71.49"
"428.040","0.21","-64.74"
"428.060","0.21","-62.80"
"428.080","0.18","-55.14"
"428.100","0.15","-44.41"
"428.120","0.20","-59.44"
"428.140","0.24","-72.46"
"428.160","0.25","-74.60"
"428.180","0.24","-71.99"
"428.200","0.21","-64.71"
"428.220","0.20","-61.88"
"428.240","0.21","-62.90"
"428.260","0.20","-61.64"
"428.280","0.21","-63.98"
"428.300","0.21","-63.85"
"428.320","0.21","-63.37"
"428.340","0.20","-59.45"
"428.360","0.18","-54.84"
"428.380","0.18","-55.17"
"428.400","0.22","-65.97"
"428.420","0.23","-70.84"
"428.440","0.22","-66.71"
"428.460","0.22","-67.81"
"428.480","0.22","-65.75"
"428.500","0.21","-64.10"
"428.520","0.20","-62.19"
"428.540","0.21","-63.33"
"428.560","0.16","-48.63"
"428.580","0.14","-42.91"
"428.600","0.20","-62.24"
"428.620","0.24","-74.58"
"428.640","0.25","-76.56"
"428.660","0.23","-71.49"
"428.680","0.19","-56.79"
"428.700","0.18","-53.77"
"428.720","0.18","-54.34"
"428.740","0.20","-61.50"
"428.760","0.24","-72.72"
"428.780","0.24","-73.17"
"428.800","0.23","-71.45"
"428.820","0.22","-67.40"
"428.840","0.22","-68.36"
"428.860","0.21","-63.24"
"428.880","0.19","-57.33"
"428.900","0.24","-72.31"
"428.920","0.25","-75.29"
"428.940","0.23","-69.99"
"428.960","0.20","-62.33"
"428.980","0.22","-68.32"
"429.000","0.25","-77.55"
"429.020","0.22","-68.06"
"429.040","0.23","-68.94"
"429.060","0.23","-70.64"
"429.080","0.22","-68.92"
"429.100","0.23","-70.90"
"429.120","0.24","-72.16"
"429.140","0.20","-60.96"
"429.160","0.19","-58.15"
"429.180","0.26","-78.78"
"429.200","0.29","-89.91"
"429.220","0.27","-82.01"
"429.240","0.20","-60.52"
"429.260","0.19","-57.89"
"429.280","0.22","-66.59"
"429.300","0.25","-77.12"
"429.320","0.22","-69.06"
"429.340","0.20","-61.95"
"429.360","0.23","-69.55"
"429.380","0.21","-64.09"
"429.400","0.17","-53.34"
"429.420","0.19","-57.94"
"429.440","0.22","-67.12"
"429.460","0.23","-70.37"
"429.480","0.19","-57.46"
"429.500","0.18","-55.83"
"429.520","0.22","-66.54"
"429.540","0.20","-61.74"
"429.560","0.20","-62.03"
"429.580","0.19","-59.30"
"429.600","0.19","-57.01"
"429.620","0.20","-60.49"
"429.640","0.19","-57.78"
"429.660","0.19","-58.83"
"429.680","0.19","-57.68"
"429.700","0.19","-58.01"
"429.720","0.19","-57.21"
"429.740","0.19","-59.15"
"429.760","0.19","-57.22"
"429.780","0.18","-54.49"
"429.800","0.20","-61.23"
"429.820","0.20","-61.02"
"429.840","0.19","-57.79"
"429.860","0.20","-62.70"
"429.880","0.19","-59.89"
"429.900","0.20","-60.31"
"429.920","0.19","-59.35"
"429.940","0.20","-62.21"
"429.960","0.21","-65.79"
"429.980","0.20","-63.06"
"430.000","0.21","-65.53"
"430.020","0.21","-65.69"
"430.040","0.19","-59.02"
"430.060","0.19","-58.10"
"430.080","0.21","-65.82"
"430.100","0.23","-69.88"
"430.120","0.23","-69.83"
"430.140","0.23","-70.89"
"430.160","0.24","-73.03"
"430.180","0.22","-67.23"
"430.200","0.20","-61.77"
"430.220","0.20","-62.04"
"430.240","0.20","-63.11"
"430.260","0.22","-68.00"
"430.280","0.23","-70.32"
"430.300","0.22","-68.58"
"430.320","0.22","-68.23"
"430.340","0.20","-60.56"
"430.360","0.18","-55.86"
"430.380","0.18","-54.64"
"430.400","0.17","-54.10"
"430.420","0.21","-66.41"
"430.440","0.26","-81.06"
"430.460","0.24","-72.93"
"430.480","0.18","-56.52"
"430.500","0.17","-52.39"
"430.520","0.20","-60.68"
"430.540","0.21","-63.62"
"430.560","0.22","-68.30"
"430.580","0.23","-70.60"
"430.600","0.20","-60.75"
"430.620","0.19","-57.54"
"430.640","0.22","-67.50"
"430.660","0.23","-72.51"
"430.680","0.22","-66.78"
"430.700","0.18","-57.15"
"430.720","0.18","-56.79"
"430.740","0.19","-59.43"
"430.760","0.19","-59.19"
"430.780","0.19","-59.69"
"430.800","0.21","-65.01"
"430.820","0.23","-70.44"
"430.840","0.23","-71.61"
"430.860","0.24","-73.37"
"430.880","0.24","-74.16"
"430.900","0.23","-70.58"
"430.920","0.22","-67.73"
"430.940","0.22","-69.04"
"430.960","0.24","-73.27"
"430.980","0.22","-67.11"
"431.000","0.23","-72.16"
"431.020","0.26","-79.68"
"431.040","0.25","-76.52"
"431.060","0.25","-76.65"
"431.080","0.23","-72.20"
"431.100","0.20","-62.65"
"431.120","0.20","-61.08"
"431.140","0.22","-67.17"
"431.160","0.23","-72.69"
"431.180","0.24","-75.70"
"431.200","0.26","-79.97"
"431.220","0.26","-80.61"
"431.240","0.25","-78.10"
"431.260","0.24","-74.91"
"431.280","0.25","-77.00"
"431.300","0.23","-73.13"
"431.320","0.20","-62.73"
"431.340","0.17","-53.03"
"431.360","0.17","-52.45"
"431.380","0.18","-55.47"
"431.400","0.21","-64.65"
"431.420","0.22","-67.13"
"431.440","0.22","-67.58"
"431.460","0.22","-68.95"
"431.480","0.21","-65.08"
"431.500","0.22","-69.34"
"431.520","0.24","-73.90"
"431.540","0.22","-68.67"
"431.560","0.22","-69.67"
"431.580","0.22","-68.93"
"431.600","0.22","-68.70"
"431.620","0.23","-71.18"
"431.640","0.22","-69.21"
"431.660","0.24","-75.53"
"431.680","0.27","-82.78"
"431.700","0.28","-87.88"
"431.720","0.28","-87.25"
"431.740","0.28","-85.62"
"431.760","0.32","-98.48"
"431.780","0.36","-111.32"
"431.800","0.38","-117.24"
"431.820","0.40","-122.54"
"431.840","0.41","-126.83"
"431.860","0.44","-134.53"
"431.880","0.43","-130.69"
"431.900","0.39","-120.03"
"431.920","0.39","-117.58"
"431.940","0.38","-116.59"
"431.960","0.40","-122.60"
"431.980","0.40","-121.15"
"432.000","0.39","-118.41"
"432.020","0.41","-123.86"
"432.040","0.43","-130.32"
"432.060","0.46","-139.05"
"432.080","0.48","-142.63"
"432.100","0.50","-148.45"
"432.120","0.51","-152.79"
"432.140","0.49","-146.44"
"432.160","0.48","-140.59"
"432.180","0.45","-131.30"
"432.200","0.42","-122.88"
"432.220","0.43","-125.18"
"432.240","0.44","-129.28"
"432.260","0.45","-132.02"
"432.280","0.46","-133.18"
"432.300","0.47","-134.76"
"432.320","0.47","-135.58"
"432.340","0.46","-132.81"
"432.360","0.45","-127.97"
"432.380","0.44","-126.76"
"432.400","0.45","-127.45"
"432.420","0.45","-129.33"
"432.440","0.48","-135.13"
"432.460","0.49","-139.60"
"432.480","0.51","-145.12"
"432.500","0.55","-155.50"
"432.520","0.60","-166.91"
"432.540","0.63","-176.08"
"432.560","0.66","-181.32"
"432.580","0.65","-178.01"
"432.600","0.63","-172.63"
"432.620","0.62","-167.81"
"432.640","0.63","-169.86"
"432.660","0.65","-175.37"
"432.680","0.68","-181.34"
"432.700","0.71","-187.26"
"432.720","0.73","-193.77"
"432.740","0.75","-197.22"
"432.760","0.75","-195.48"
"432.780","0.76","-196.16"
"432.800","0.74","-188.74"
"432.820","0.73","-184.90"
"432.840","0.73","-185.83"
"432.860","0.75","-187.71"
"432.880","0.75","-187.53"
"432.900","0.75","-186.79"
"432.920","0.74","-182.91"
"432.940","0.75","-182.77"
"432.960","0.76","-185.56"
"432.980","0.77","-185.53"
"433.000","0.77","-185.03"
"433.020","0.77","-181.77"
"433.040","0.77","-181.23"
"433.060","0.78","-182.11"
"433.080","0.78","-181.21"
"433.100","0.77","-176.71"
"433.120","0.75","-170.64"
"433.140","0.74","-168.29"
"433.160","0.74","-167.53"
"433.180","0.73","-163.93"
"433.200","0.73","-161.69"
"433.220","0.74","-163.39"
"433.240","0.75","-164.09"
"433.260","0.73","-159.79"
"433.280","0.72","-156.49"
"433.300","0.73","-155.66"
"433.320","0.74","-158.25"
"433.340","0.75","-157.58"
"433.360","0.75","-156.50"
"433.380","0.75","-156.23"
"433.400","0.75","-154.41"
"433.420","0.74","-151.17"
"433.440","0.74","-150.86"
"433.460","0.74","-149.83"
"433.480","0.73","-146.25"
"433.500","0.73","-145.39"
"433.520","0.75","-148.01"
"433.540","0.76","-148.24"
"433.560","0.74","-144.70"
"433.580","0.72","-139.40"
"433.600","0.70","-133.29"
"433.620","0.69","-130.34"
"433.640","0.67","-125.88"
"433.660","0.66","-124.18"
"433.680","0.66","-123.62"
"433.700","0.66","-122.29"
"433.720","0.65","-118.80"
"433.740","0.64","-116.35"
"433.760","0.64","-115.53"
"433.780","0.64","-116.36"
"433.800","0.64","-115.01"
"433.820","0.63","-111.70"
"433.840","0.58","-102.25"
"433.860","0.57","-99.82"
